"SMILES","Tail (C number)","Tail (SMILES)","Head (SMILES)","Head 2 (SMILES)","Head 3 (SMILES)","Counterion","Additives","Conc. A.","pH","IUPAC_Name","Preferred_Name","Surfactant_Type","Molecular_Formula","Molecular_Weight","CMC","pCMC","Temp_Celsius"
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00149,2.82681373158773,21
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.3,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.000659,3.18111458540599,21
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.3,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.000832,3.07987667370928,21
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.02,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00381,2.41907502432438,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.02,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00364,2.43889861635094,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.03,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.003121,2.50570623133467,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.03,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00313,2.50445566245355,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.03,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00308,2.51144928349956,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.03,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00287,2.54211810326601,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.03,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00318,2.49757288001557,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.075,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00034,3.46852108295774,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0017,2.76955107862173,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00104,2.98296666070122,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00128,2.89279003035213,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.001422,2.84710040360625,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.001439,2.8419392060634,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00149,2.82681373158773,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.2,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.000971,3.012780770092,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.2,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.000867,3.06198090252379,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.2,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00075,3.1249387366083,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.2,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0009,3.04575749056068,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.3,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0007,3.15490195998574,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.4,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.000589,3.2298847052129,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.4,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.000554,3.25649023527157,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.4,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.000657,3.18243463044022,25
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.00205,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00511,2.29157909986529,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.00488,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00447,2.34969247686806,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.00936,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00419,2.3777859770337,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.0185,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0034,2.46852108295774,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.0311,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00275,2.56066730616974,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.046,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00211,2.67571754470231,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.0753,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00173,2.7619538968712,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.147,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00135,2.86966623150499,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.243,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00111,2.95467702121334,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.269,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0011,2.95860731484177,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.316,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.000973,3.01188715973165,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.354,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.000866,3.06248210798265,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.05,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00234,2.63078414258986,30
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00163,2.78781239559604,30
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00166,2.77989191195994,30
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.2,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00104,2.98296666070122,30
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.5,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00059,3.22914798835786,30
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.01,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00537,2.27002571430044,40
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.0675,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0016,2.79588001734408,40
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00162,2.79048498545737,40
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.2,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.000871,3.05998184499234,40
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00249,2.60380065290426,50.2
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.2,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00138,2.86012091359876,50
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.2,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0011,2.95860731484177,55
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.01,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00617,2.20971483596676,60
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00204,2.6903698325741,60
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.2,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00145,2.83863199776503,60
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00381,2.41907502432438,69.8
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.01,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0045,2.34678748622466,70
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.02,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0032,2.49485002168009,70
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.05,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0023,2.63827216398241,70
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0016,2.79588001734408,70
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.2,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00208,2.68193666503724,70
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.2,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0012,2.92081875395238,70
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.5,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00075,3.1249387366083,
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[F-].[Na+]",0.01,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00558,2.25336580106242,21
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[F-].[Na+]",0.03,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00294,2.53165266958784,21
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[F-].[Na+]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.001439,2.8419392060634,21
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[F-].[Na+]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00145,2.83863199776503,21
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[F-].[Na+]",0.3,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.000693,3.15926676538819,21
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[I-]",0.01,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.005619,2.2503409679051,21
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[I-]",0.03,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00312,2.50584540598156,21
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[I-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00138,2.86012091359876,21
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[I-]",0.1,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00138,2.86012091359876,21
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[I-]",0.3,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.000797,3.09854167860389,21
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[N+](=O)([O-])[O-].[Na+]",0.04,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00243,2.61439372640169,20
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[N+](=O)([O-])[O-].[Na+]",0.01,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0057,2.24412514432751,35
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.00348,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00454,2.3429441471429,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.00687,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00358,2.44611697335613,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.0118,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00312,2.50584540598156,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.0181,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0024,2.61978875828839,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.0303,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00197,2.70553377383841,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.04,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00174,2.7594507517174,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.0836,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00136,2.86646109162978,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.144,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.000998,3.00086945871263,26
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.00568,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0058,2.23657200643706,40
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.00814,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0055,2.25963731050576,40
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.0119,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0047,2.32790214206428,40
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.017,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00405,2.39254497678533,40
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.0232,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00365,2.43770713554353,40
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.031,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0031,2.50863830616573,40
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.0382,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.00275,2.56066730616974,40
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[O-]S(=O)(=O)[O-].[Na+].[Na+].",0.0514,,,"SODIUM DODECYL 1 SULFATE","anionic","C12H25O4SNa",288.3,0.0024,2.61978875828839,40
"CC(OS(=O)(=O)[O-])CCCCCCCCCCC.[Na+]",12,"CC()CCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]",,,,"sodium 2-dodecyl sulfate","SODIUM DODECYL 2 SULFATE","anionic","C12H25O4SNa",288.3,0.00978,2.0096611452124,55
"CCCCCCCCCCCCOS(=O)(=O)[O-].[K+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[K+]",,,,,"POTASSIUM DODECYL SULFATE","anionic","C12H25O4SK",304.5,0.0078,2.10790539730952,40
"CCCCCCCCCCCCOS(=O)(=O)[O-].[K+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[K+]",,,,,"POTASSIUM DODECYL SULFATE","anionic","C12H25O4SK",304.5,0.0052,2.2839966563652,50
"CCCCCCCCCCCCOS(=O)(=O)[O-].[K+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[K+]",,,,,"POTASSIUM DODECYL SULFATE","anionic","C12H25O4SK",304.5,0.0015,2.82390874094432,40
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Li+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Li+]",,,,,"LITHIUM DODECYL 1 SULFATE","anionic","C12H25O4SLi",272.3,0.007,2.15490195998574,10
"CCCCCCCCCCCCOS(=O)(=O)[O-].[Li+]",12,"CCCCCCCCCCCC","OS(=O)(=O)[O-]",,,"[Li+]",,,,,"LITHIUM DODECYL 1 SULFATE","anionic","C12H25O4SLi",272.3,0.0079,2.10237290870956,25
